Data;Dia;Hora;BTN A;BTN B;BTN C;IP
11/set/2023;seg;22:45;0,0265347;0,0276155;0,0303045;0,0612903
11/set/2023;seg;23:00;0,0257653;0,0268173;0,0292625;0,0612903
11/set/2023;seg;23:15;0,0249820;0,0259852;0,0280958;0,0612903
11/set/2023;seg;23:30;0,0241881;0,0250844;0,0269147;0,0612903
11/set/2023;seg;23:45;0,0235147;0,0243180;0,0258838;0,0612903
11/set/2023;seg;24:00;0,0226424;0,0233002;0,0246971;0,0612903
12/set/2023;ter;00:15;0,0218329;0,0222447;0,0235429;0,0612903
12/set/2023;ter;00:30;0,0210387;0,0211064;0,0223543;0,0612903
12/set/2023;ter;00:45;0,0205589;0,0203404;0,0214389;0,0612903
12/set/2023;ter;01:00;0,0201514;0,0197370;0,0205946;0,0612903
12/set/2023;ter;01:15;0,0198041;0,0191663;0,0198133;0,0612903
12/set/2023;ter;01:30;0,0194968;0,0186771;0,0191517;0,0612903
12/set/2023;ter;01:45;0,0192251;0,0182077;0,0185928;0,0612903
12/set/2023;ter;02:00;0,0189753;0,0179255;0,0181393;0,0612903
12/set/2023;ter;02:15;0,0187791;0,0176498;0,0177549;0,0612903
12/set/2023;ter;02:30;0,0185990;0,0174192;0,0174138;0,0612903
12/set/2023;ter;02:45;0,0184623;0,0171698;0,0171083;0,0612903
12/set/2023;ter;03:00;0,0183820;0,0170086;0,0168652;0,0612903
12/set/2023;ter;03:15;0,0183314;0,0168925;0,0166870;0,0612903
12/set/2023;ter;03:30;0,0182995;0,0167851;0,0165662;0,0612903
12/set/2023;ter;03:45;0,0182695;0,0166482;0,0164672;0,0612903
12/set/2023;ter;04:00;0,0183038;0,0165801;0,0163759;0,0612903
12/set/2023;ter;04:15;0,0183626;0,0165329;0,0162971;0,0612903
12/set/2023;ter;04:30;0,0184331;0,0165318;0,0162354;0,0612903
12/set/2023;ter;04:45;0,0184758;0,0165119;0,0162651;0,0612903
12/set/2023;ter;05:00;0,0186034;0,0165613;0,0163273;0,0612903
12/set/2023;ter;05:15;0,0187748;0,0167476;0,0164325;0,0612903
12/set/2023;ter;05:30;0,0189900;0,0169294;0,0165275;0,0612903
12/set/2023;ter;05:45;0,0191627;0,0172130;0,0167095;0,0612903
12/set/2023;ter;06:00;0,0195238;0,0175761;0,0170411;0,0612903
12/set/2023;ter;06:15;0,0199419;0,0180503;0,0175105;0,0609678
12/set/2023;ter;06:30;0,0204927;0,0185660;0,0181571;0,0596051
12/set/2023;ter;06:45;0,0210945;0,0191632;0,0189090;0,0500946
12/set/2023;ter;07:00;0,0219544;0,0200714;0,0198321;0,0276636
12/set/2023;ter;07:15;0,0229117;0,0211289;0,0207370;0,0073394
12/set/2023;ter;07:30;0,0240078;0,0221711;0,0216537;0,0000003
12/set/2023;ter;07:45;0,0252845;0,0230442;0,0224383;0,0000003
12/set/2023;ter;08:00;0,0270061;0,0238411;0,0231583;0,0000003
12/set/2023;ter;08:15;0,0287673;0,0245801;0,0237807;0,0000003
12/set/2023;ter;08:30;0,0305060;0,0252833;0,0243397;0,0000003
12/set/2023;ter;08:45;0,0319948;0,0259318;0,0247893;0,0000003
12/set/2023;ter;09:00;0,0335764;0,0267935;0,0251645;0,0000003
12/set/2023;ter;09:15;0,0349838;0,0276437;0,0255302;0,0000003
12/set/2023;ter;09:30;0,0361942;0,0284334;0,0258777;0,0000003
12/set/2023;ter;09:45;0,0370945;0,0289371;0,0261309;0,0000003
12/set/2023;ter;10:00;0,0378073;0,0295049;0,0262858;0,0000003
12/set/2023;ter;10:15;0,0384554;0,0300098;0,0263887;0,0000003
12/set/2023;ter;10:30;0,0389979;0,0303869;0,0265322;0,0000003
12/set/2023;ter;10:45;0,0394804;0,0305772;0,0266844;0,0000003
12/set/2023;ter;11:00;0,0398719;0,0307756;0,0269270;0,0000003
12/set/2023;ter;11:15;0,0403037;0,0310528;0,0272412;0,0000003
12/set/2023;ter;11:30;0,0407418;0,0314303;0,0276371;0,0000003
12/set/2023;ter;11:45;0,0411095;0,0319194;0,0281307;0,0000003
12/set/2023;ter;12:00;0,0411647;0,0325223;0,0287227;0,0000003
12/set/2023;ter;12:15;0,0409452;0,0328687;0,0292976;0,0000003
12/set/2023;ter;12:30;0,0402288;0,0328586;0,0296584;0,0000003
12/set/2023;ter;12:45;0,0394913;0,0325447;0,0296508;0,0000003
12/set/2023;ter;13:00;0,0388050;0,0321603;0,0293283;0,0000003
12/set/2023;ter;13:15;0,0385329;0,0318844;0,0287900;0,0000003
12/set/2023;ter;13:30;0,0385116;0,0317115;0,0282297;0,0000003
12/set/2023;ter;13:45;0,0386929;0,0316586;0,0277837;0,0000003
12/set/2023;ter;14:00;0,0392261;0,0316511;0,0274968;0,0000003
12/set/2023;ter;14:15;0,0397770;0,0316711;0,0273065;0,0000003
12/set/2023;ter;14:30;0,0402825;0,0317748;0,0271237;0,0000003
12/set/2023;ter;14:45;0,0404307;0,0318022;0,0268816;0,0000003
12/set/2023;ter;15:00;0,0403940;0,0317160;0,0266667;0,0000003
12/set/2023;ter;15:15;0,0401794;0,0314652;0,0264357;0,0000003
12/set/2023;ter;15:30;0,0399062;0,0312099;0,0262950;0,0000003
12/set/2023;ter;15:45;0,0396088;0,0309443;0,0261551;0,0000003
12/set/2023;ter;16:00;0,0392959;0,0307462;0,0261201;0,0000003
12/set/2023;ter;16:15;0,0390067;0,0306258;0,0261124;0,0000003
12/set/2023;ter;16:30;0,0386648;0,0305645;0,0261552;0,0000003
12/set/2023;ter;16:45;0,0383219;0,0305518;0,0262480;0,0000003
12/set/2023;ter;17:00;0,0377891;0,0305453;0,0264564;0,0000003
12/set/2023;ter;17:15;0,0372460;0,0305394;0,0267570;0,0000003
12/set/2023;ter;17:30;0,0366177;0,0305843;0,0271352;0,0000003
12/set/2023;ter;17:45;0,0360599;0,0306318;0,0275785;0,0000003
12/set/2023;ter;18:00;0,0353331;0,0306635;0,0281313;0,0000003
12/set/2023;ter;18:15;0,0346231;0,0306756;0,0288299;0,0000003
12/set/2023;ter;18:30;0,0340023;0,0307082;0,0296867;0,0000003
12/set/2023;ter;18:45;0,0336362;0,0308326;0,0307315;0,0000003
12/set/2023;ter;19:00;0,0333497;0,0309825;0,0319382;0,0000003
12/set/2023;ter;19:15;0,0330145;0,0312248;0,0333229;0,0000003
12/set/2023;ter;19:30;0,0326079;0,0314919;0,0347234;0,0000003
12/set/2023;ter;19:45;0,0322911;0,0317971;0,0360750;0,0000548
12/set/2023;ter;20:00;0,0320134;0,0319483;0,0371946;0,0093866
12/set/2023;ter;20:15;0,0317553;0,0319533;0,0378410;0,0416129
12/set/2023;ter;20:30;0,0314175;0,0317380;0,0378387;0,0607159
12/set/2023;ter;20:45;0,0310268;0,0313784;0,0372541;0,0612903
12/set/2023;ter;21:00;0,0305705;0,0309566;0,0364543;0,0612903
12/set/2023;ter;21:15;0,0300777;0,0305754;0,0356474;0,0612903
12/set/2023;ter;21:30;0,0295583;0,0303220;0,0348651;0,0612903
12/set/2023;ter;21:45;0,0290159;0,0300065;0,0339947;0,0612903
12/set/2023;ter;22:00;0,0284285;0,0295930;0,0330461;0,0612903
12/set/2023;ter;22:15;0,0278019;0,0289944;0,0320559;0,0612903
12/set/2023;ter;22:30;0,0271268;0,0283004;0,0311053;0,0612903
12/set/2023;ter;22:45;0,0264332;0,0275537;0,0301386;0,0612903
12/set/2023;ter;23:00;0,0256676;0,0267356;0,0290908;0,0612903
12/set/2023;ter;23:15;0,0248830;0,0258984;0,0279297;0,0612903
12/set/2023;ter;23:30;0,0240823;0,0249983;0,0267602;0,0612903
12/set/2023;ter;23:45;0,0234097;0,0242356;0,0257289;0,0612903
12/set/2023;ter;24:00;0,0225361;0,0232221;0,0245454;0,0612903
13/set/2023;qua;00:15;0,0217323;0,0221803;0,0233879;0,0612903
13/set/2023;qua;00:30;0,0209419;0,0210428;0,0222038;0,0612903
13/set/2023;qua;00:45;0,0204690;0,0202665;0,0212914;0,0612903
13/set/2023;qua;01:00;0,0200650;0,0196558;0,0204537;0,0612903
13/set/2023;qua;01:15;0,0197214;0,0190960;0,0196830;0,0612903
13/set/2023;qua;01:30;0,0194212;0,0186111;0,0190306;0,0612903
13/set/2023;qua;01:45;0,0191546;0,0181388;0,0184772;0,0612903
13/set/2023;qua;02:00;0,0189113;0,0178411;0,0180281;0,0612903
13/set/2023;qua;02:15;0,0187171;0,0175605;0,0176513;0,0612903
13/set/2023;qua;02:30;0,0185385;0,0173340;0,0173194;0,0612903
13/set/2023;qua;02:45;0,0184036;0,0170916;0,0170201;0,0612903
13/set/2023;qua;03:00;0,0183255;0,0169336;0,0167773;0,0612903
13/set/2023;qua;03:15;0,0182764;0,0168148;0,0165960;0,0612903
13/set/2023;qua;03:30;0,0182438;0,0167079;0,0164741;0,0612903
13/set/2023;qua;03:45;0,0182113;0,0165737;0,0163801;0,0612903
13/set/2023;qua;04:00;0,0182479;0,0165094;0,0162987;0,0612903
13/set/2023;qua;04:15;0,0183075;0,0164636;0,0162261;0,0612903
13/set/2023;qua;04:30;0,0183820;0,0164644;0,0161636;0,0612903
13/set/2023;qua;04:45;0,0184244;0,0164452;0,0161917;0,0612903
13/set/2023;qua;05:00;0,0185547;0,0164968;0,0162540;0,0612903
13/set/2023;qua;05:15;0,0187284;0,0166771;0,0163618;0,0612903
13/set/2023;qua;05:30;0,0189484;0,0168617;0,0164624;0,0612903
13/set/2023;qua;05:45;0,0191255;0,0171536;0,0166498;0,0612903
13/set/2023;qua;06:00;0,0194904;0,0175290;0,0169850;0,0612903
13/set/2023;qua;06:15;0,0199101;0,0180103;0,0174583;0,0610231
13/set/2023;qua;06:30;0,0204653;0,0185323;0,0181204;0,0597179
13/set/2023;qua;06:45;0,0210793;0,0191415;0,0188911;0,0515435
13/set/2023;qua;07:00;0,0219560;0,0200685;0,0198402;0,0289216
13/set/2023;qua;07:15;0,0229291;0,0211557;0,0207700;0,0083220
13/set/2023;qua;07:30;0,0240385;0,0222404;0,0217240;0,0000003
13/set/2023;qua;07:45;0,0253347;0,0231469;0,0225304;0,0000003
13/set/2023;qua;08:00;0,0270917;0,0239594;0,0232438;0,0000003
13/set/2023;qua;08:15;0,0288843;0,0246874;0,0238373;0,0000003
13/set/2023;qua;08:30;0,0306498;0,0253854;0,0243583;0,0000003
13/set/2023;qua;08:45;0,0321502;0,0260407;0,0247725;0,0000003
13/set/2023;qua;09:00;0,0337441;0,0269073;0,0251141;0,0000003
13/set/2023;qua;09:15;0,0351550;0,0277465;0,0254552;0,0000003
13/set/2023;qua;09:30;0,0363613;0,0285148;0,0257871;0,0000003
13/set/2023;qua;09:45;0,0372493;0,0290120;0,0260269;0,0000003
13/set/2023;qua;10:00;0,0379442;0,0295787;0,0261665;0,0000003
13/set/2023;qua;10:15;0,0385817;0,0300816;0,0262719;0,0000003
13/set/2023;qua;10:30;0,0391197;0,0304558;0,0264234;0,0000003
13/set/2023;qua;10:45;0,0396082;0,0306510;0,0265945;0,0000003
13/set/2023;qua;11:00;0,0400001;0,0308438;0,0268385;0,0000003
13/set/2023;qua;11:15;0,0404338;0,0311149;0,0271508;0,0000003
13/set/2023;qua;11:30;0,0408747;0,0314783;0,0275344;0,0000003
13/set/2023;qua;11:45;0,0412406;0,0319671;0,0280236;0,0000003
13/set/2023;qua;12:00;0,0412754;0,0325697;0,0286023;0,0000003
13/set/2023;qua;12:15;0,0410286;0,0329042;0,0291643;0,0000003
13/set/2023;qua;12:30;0,0402806;0,0328913;0,0295126;0,0000003
13/set/2023;qua;12:45;0,0395218;0,0325665;0,0294984;0,0000003
13/set/2023;qua;13:00;0,0388210;0,0321814;0,0291697;0,0000003
13/set/2023;qua;13:15;0,0385469;0,0318899;0,0286263;0,0000003
13/set/2023;qua;13:30;0,0385467;0,0317231;0,0280758;0,0000003
13/set/2023;qua;13:45;0,0387519;0,0316707;0,0276433;0,0000003
13/set/2023;qua;14:00;0,0393134;0,0316667;0,0273750;0,0000003
13/set/2023;qua;14:15;0,0398819;0,0316758;0,0271869;0,0000003
13/set/2023;qua;14:30;0,0403882;0,0317679;0,0270037;0,0000003
13/set/2023;qua;14:45;0,0405388;0,0317957;0,0267577;0,0000003
13/set/2023;qua;15:00;0,0404983;0,0317182;0,0265431;0,0000003
13/set/2023;qua;15:15;0,0402864;0,0314789;0,0263113;0,0000003
13/set/2023;qua;15:30;0,0400066;0,0312195;0,0261747;0,0000003
13/set/2023;qua;15:45;0,0396983;0,0309367;0,0260476;0,0000003
13/set/2023;qua;16:00;0,0393777;0,0307316;0,0260215;0,0000003
13/set/2023;qua;16:15;0,0390882;0,0306140;0,0260212;0,0000003
13/set/2023;qua;16:30;0,0387528;0,0305625;0,0260626;0,0000003
13/set/2023;qua;16:45;0,0384113;0,0305614;0,0261583;0,0000003
13/set/2023;qua;17:00;0,0378672;0,0305614;0,0263615;0,0000003
13/set/2023;qua;17:15;0,0373097;0,0305572;0,0266587;0,0000003
13/set/2023;qua;17:30;0,0366716;0,0305950;0,0270414;0,0000003
13/set/2023;qua;17:45;0,0361080;0,0306394;0,0274956;0,0000003
13/set/2023;qua;18:00;0,0353753;0,0306609;0,0280688;0,0000003
13/set/2023;qua;18:15;0,0346487;0,0306645;0,0287907;0,0000003
13/set/2023;qua;18:30;0,0340107;0,0306968;0,0296769;0,0000003
13/set/2023;qua;18:45;0,0336320;0,0308399;0,0307448;0,0000003
13/set/2023;qua;19:00;0,0333411;0,0310055;0,0319763;0,0000003
13/set/2023;qua;19:15;0,0330048;0,0312541;0,0333759;0,0000003
13/set/2023;qua;19:30;0,0325967;0,0315259;0,0347984;0,0000003
13/set/2023;qua;19:45;0,0322812;0,0318395;0,0361716;0,0002573
13/set/2023;qua;20:00;0,0319980;0,0320075;0,0372962;0,0116670
13/set/2023;qua;20:15;0,0317233;0,0320105;0,0379048;0,0455366
13/set/2023;qua;20:30;0,0313674;0,0317935;0,0378643;0,0610203
13/set/2023;qua;20:45;0,0309588;0,0314117;0,0372421;0,0612903
13/set/2023;qua;21:00;0,0304931;0,0309752;0,0364372;0,0612903
13/set/2023;qua;21:15;0,0299890;0,0305841;0,0356156;0,0612903
13/set/2023;qua;21:30;0,0294636;0,0303202;0,0348333;0,0612903
13/set/2023;qua;21:45;0,0289147;0,0300039;0,0339577;0,0612903
13/set/2023;qua;22:00;0,0283215;0,0295720;0,0330024;0,0612903
13/set/2023;qua;22:15;0,0276861;0,0289643;0,0320067;0,0612903
13/set/2023;qua;22:30;0,0270104;0,0282593;0,0310416;0,0612903
13/set/2023;qua;22:45;0,0263207;0,0275103;0,0300550;0,0612903
13/set/2023;qua;23:00;0,0255632;0,0266986;0,0289821;0,0612903
13/set/2023;qua;23:15;0,0247786;0,0258628;0,0278069;0,0612903
13/set/2023;qua;23:30;0,0239726;0,0249523;0,0266279;0,0612903
13/set/2023;qua;23:45;0,0232969;0,0241799;0,0255916;0,0612903
13/set/2023;qua;24:00;0,0224238;0,0231568;0,0244018;0,0612903
14/set/2023;qui;00:15;0,0216228;0,0221221;0,0232445;0,0612903
14/set/2023;qui;00:30;0,0208347;0,0209798;0,0220666;0,0612903
14/set/2023;qui;00:45;0,0203625;0,0202004;0,0211671;0,0612903
14/set/2023;qui;01:00;0,0199608;0,0195887;0,0203411;0,0612903
14/set/2023;qui;01:15;0,0196254;0,0190319;0,0195765;0,0612903
14/set/2023;qui;01:30;0,0193354;0,0185581;0,0189310;0,0612903
14/set/2023;qui;01:45;0,0190756;0,0180866;0,0183838;0,0612903
14/set/2023;qui;02:00;0,0188324;0,0177877;0,0179339;0,0612903
14/set/2023;qui;02:15;0,0186366;0,0175010;0,0175575;0,0612903
14/set/2023;qui;02:30;0,0184605;0,0172809;0,0172236;0,0612903
14/set/2023;qui;02:45;0,0183268;0,0170506;0,0169299;0,0612903
14/set/2023;qui;03:00;0,0182522;0,0169011;0,0166912;0,0612903
14/set/2023;qui;03:15;0,0182076;0,0167815;0,0165174;0,0612903
14/set/2023;qui;03:30;0,0181810;0,0166681;0,0164000;0,0612903
14/set/2023;qui;03:45;0,0181507;0,0165262;0,0163023;0,0612903
14/set/2023;qui;04:00;0,0181893;0,0164627;0,0162174;0,0612903
14/set/2023;qui;04:15;0,0182518;0,0164130;0,0161452;0,0612903
14/set/2023;qui;04:30;0,0183250;0,0164107;0,0160909;0,0612903
14/set/2023;qui;04:45;0,0183632;0,0163871;0,0161257;0,0612903
14/set/2023;qui;05:00;0,0184912;0,0164461;0,0161929;0,0612903
14/set/2023;qui;05:15;0,0186671;0,0166315;0,0163024;0,0612903
14/set/2023;qui;05:30;0,0188946;0,0168229;0,0164078;0,0612903
14/set/2023;qui;05:45;0,0190752;0,0171156;0,0165946;0,0612903
14/set/2023;qui;06:00;0,0194413;0,0174916;0,0169346;0,0612903
14/set/2023;qui;06:15;0,0198594;0,0179816;0,0174121;0,0610775
14/set/2023;qui;06:30;0,0204157;0,0185133;0,0180895;0,0598242
14/set/2023;qui;06:45;0,0210403;0,0191433;0,0188822;0,0529379
14/set/2023;qui;07:00;0,0219377;0,0200902;0,0198573;0,0302025
14/set/2023;qui;07:15;0,0229370;0,0212063;0,0208180;0,0093246
14/set/2023;qui;07:30;0,0240690;0,0223128;0,0217959;0,0000003
14/set/2023;qui;07:45;0,0253910;0,0232338;0,0226203;0,0000003
14/set/2023;qui;08:00;0,0271787;0,0240553;0,0233317;0,0000003
14/set/2023;qui;08:15;0,0290020;0,0247921;0,0238931;0,0000003
14/set/2023;qui;08:30;0,0307953;0,0255023;0,0243843;0,0000003
14/set/2023;qui;08:45;0,0323152;0,0261587;0,0247719;0,0000003
14/set/2023;qui;09:00;0,0339232;0,0270175;0,0251094;0,0000003
14/set/2023;qui;09:15;0,0353392;0,0278438;0,0254374;0,0000003
14/set/2023;qui;09:30;0,0365404;0,0285926;0,0257503;0,0000003
14/set/2023;qui;09:45;0,0374235;0,0290809;0,0259683;0,0000003
14/set/2023;qui;10:00;0,0381106;0,0296374;0,0260784;0,0000003
14/set/2023;qui;10:15;0,0387383;0,0301319;0,0261586;0,0000003
14/set/2023;qui;10:30;0,0392680;0,0305092;0,0262949;0,0000003
14/set/2023;qui;10:45;0,0397461;0,0306970;0,0264653;0,0000003
14/set/2023;qui;11:00;0,0401395;0,0308837;0,0267140;0,0000003
14/set/2023;qui;11:15;0,0405691;0,0311403;0,0270342;0,0000003
14/set/2023;qui;11:30;0,0410088;0,0315031;0,0274267;0,0000003
14/set/2023;qui;11:45;0,0413689;0,0320116;0,0279164;0,0000003
14/set/2023;qui;12:00;0,0413895;0,0326111;0,0284798;0,0000003
14/set/2023;qui;12:15;0,0411198;0,0329204;0,0290180;0,0000003
14/set/2023;qui;12:30;0,0403325;0,0328651;0,0293540;0,0000003
14/set/2023;qui;12:45;0,0395473;0,0325184;0,0293304;0,0000003
14/set/2023;qui;13:00;0,0388282;0,0321266;0,0290010;0,0000003
